#abscisse               ordonnée
  0.20839580209895051      -0.16496699176648527     
  0.20889555222388806      -0.16525820048496462     
  0.20939530234882558      -0.16554890970306921     
  0.20989505247376311      -0.16583911942079904     
  0.21039480259870064      -0.16612882963815412     
  0.21089455272363816      -0.16641804035513447     
  0.21139430284857572      -0.16670675157174006     
  0.21189405297351324      -0.16699496328797089     
  0.21239380309845077      -0.16728267550382697     
  0.21289355322338829      -0.16756988821930832     
  0.21339330334832582      -0.16785660143441491     
  0.21389305347326337      -0.16814281514914675     
  0.21439280359820090      -0.16842852936350383     
  0.21489255372313842      -0.16871374407748618     
  0.21539230384807595      -0.16899845929109378     
  0.21589205397301348      -0.16928267500432662     
  0.21639180409795103      -0.16956639121718470     
  0.21689155422288856      -0.16984960792966802     
  0.21739130434782608      -0.17013232514177662     
  0.21789105447276361      -0.17041454285351046     
  0.21839080459770113      -0.17069626106486954     
  0.21889055472263869      -0.17097747977585387     
  0.21939030484757621      -0.17125819898646347     
  0.21989005497251374      -0.17153841869669831     
  0.22038980509745126      -0.17181813890655839     
  0.22088955522238879      -0.17209735961604372     
  0.22138930534732634      -0.17237608082515432     
  0.22188905547226387      -0.17265430253389016     
  0.22238880559720139      -0.17293202474225125     
  0.22288855572213892      -0.17320924745023758     
  0.22338830584707645      -0.17348597065784915     
  0.22388805597201400      -0.17376219436508600     
  0.22438780609695153      -0.17403791857194809     
  0.22488755622188905      -0.17431314327843542     
  0.22538730634682658      -0.17458786848454799     
  0.22588705647176410      -0.17486209419028584     
  0.22638680659670163      -0.17513582039564893     
  0.22688655672163918      -0.17540904710063726     
  0.22738630684657671      -0.17568177430525084     
  0.22788605697151423      -0.17595400200948969     
  0.22838580709645176      -0.17622573021335378     
  0.22888555722138929      -0.17649695891684311     
  0.22938530734632684      -0.17676768811995769     
  0.22988505747126436      -0.17703791782269751     
  0.23038480759620189      -0.17730764802506260     
  0.23088455772113942      -0.17757687872705294     
  0.23138430784607694      -0.17784560992866852     
  0.23188405797101450      -0.17811384162990934     
  0.23238380809595202      -0.17838157383077544     
  0.23288355822088955      -0.17864880653126677     
  0.23338330834582707      -0.17891553973138336     
  0.23388305847076460      -0.17918177343112518     
  0.23438280859570215      -0.17944750763049228     
  0.23488255872063968      -0.17971274232948461     
  0.23538230884557720      -0.17997747752810220     
  0.23588205897051473      -0.18024171322634502     
  0.23638180909545226      -0.18050544942421309     
  0.23688155922038981      -0.18076868612170643     
  0.23738130934532733      -0.18103142331882502     
  0.23788105947026486      -0.18129366101556885     
  0.23838080959520239      -0.18155539921193792     
  0.23888055972013991      -0.18181663790793226     
  0.23938030984507747      -0.18207737710355185     
  0.23988005997001499      -0.18233761679879668     
  0.24037981009495252      -0.18259735699366675     
  0.24087956021989004      -0.18285659768816206     
  0.24137931034482757      -0.18311533888228265     
  0.24187906046976512      -0.18337358057602848     
  0.24237881059470265      -0.18363132276939956     
  0.24287856071964017      -0.18388856546239588     
  0.24337831084457770      -0.18414530865501746     
  0.24387806096951523      -0.18440155234726430     
  0.24437781109445278      -0.18465729653913637     
  0.24487756121939031      -0.18491254123063369     
  0.24537731134432783      -0.18516728642175628     
  0.24587706146926536      -0.18542153211250412     
  0.24637681159420288      -0.18567527830287719     
  0.24687656171914041      -0.18592852499287552     
  0.24737631184407796      -0.18618127218249911     
  0.24787606196901549      -0.18643351987174794     
  0.24837581209395301      -0.18668526806062202     
  0.24887556221889054      -0.18693651674912135     
  0.24937531234382806      -0.18718726593724591     
  0.24987506246876562      -0.18743751562499575     
  0.25037481259370314      -0.18768726581237083     
  0.25087456271864067      -0.18793651649937115     
  0.25137431284357820      -0.18818526768599672     
  0.25187406296851572      -0.18843351937224756     
  0.25237381309345325      -0.18868127155812364     
  0.25287356321839077      -0.18892852424362497     
  0.25337331334332835      -0.18917527742875154     
  0.25387306346826588      -0.18942153111350335     
  0.25437281359320341      -0.18966728529788043     
  0.25487256371814093      -0.18991253998188276     
  0.25537231384307846      -0.19015729516551033     
  0.25587206396801598      -0.19040155084876315     
  0.25637181409295351      -0.19064530703164123     
  0.25687156421789104      -0.19088856371414456     
  0.25737131434282856      -0.19113132089627313     
  0.25787106446776609      -0.19137357857802695     
  0.25837081459270361      -0.19161533675940604     
  0.25887056471764119      -0.19185659544041037     
  0.25937031484257872      -0.19209735462103994     
  0.25987006496751625      -0.19233761430129476     
  0.26036981509245377      -0.19257737448117482     
  0.26086956521739130      -0.19281663516068015     
  0.26136931534232882      -0.19305539633981073     
  0.26186906546726635      -0.19329365801856654     
  0.26236881559220387      -0.19353142019694761     
  0.26286856571714140      -0.19376868287495394     
  0.26336831584207893      -0.19400544605258552     
  0.26386806596701651      -0.19424170972984234     
  0.26436781609195403      -0.19447747390672440     
  0.26486756621689156      -0.19471273858323174     
  0.26536731634182908      -0.19494750375936432     
  0.26586706646676661      -0.19518176943512214     
  0.26636681659170414      -0.19541553561050520     
  0.26686656671664166      -0.19564880228551351     
  0.26736631684157919      -0.19588156946014709     
  0.26786606696651671      -0.19611383713440592     
  0.26836581709145424      -0.19634560530828998     
  0.26886556721639182      -0.19657687398179929     
  0.26936531734132935      -0.19680764315493388     
  0.26986506746626687      -0.19703791282769370     
  0.27036481759120440      -0.19726768300007877     
  0.27086456771614192      -0.19749695367208908     
  0.27136431784107945      -0.19772572484372467     
  0.27186406796601698      -0.19795399651498549     
  0.27236381809095450      -0.19818176868587156     
  0.27286356821589203      -0.19840904135638288     
  0.27336331834082955      -0.19863581452651943     
  0.27386306846576713      -0.19886208819628126     
  0.27436281859070466      -0.19908786236566833     
  0.27486256871564219      -0.19931313703468065     
  0.27536231884057971      -0.19953791220331821     
  0.27586206896551724      -0.19976218787158104     
  0.27636181909045476      -0.19998596403946911     
  0.27686156921539229      -0.20020924070698243     
  0.27736131934032981      -0.20043201787412099     
  0.27786106946526734      -0.20065429554088482     
  0.27836081959020487      -0.20087607370727389     
  0.27886056971514239      -0.20109735237328821     
  0.27936031984007997      -0.20131813153892777     
  0.27986006996501750      -0.20153841120419258     
  0.28035982008995503      -0.20175819136908266     
  0.28085957021489255      -0.20197747203359798     
  0.28135932033983008      -0.20219625319773854     
  0.28185907046476760      -0.20241453486150435     
  0.28235882058970513      -0.20263231702489543     
  0.28285857071464265      -0.20284959968791175     
  0.28335832083958018      -0.20306638285055331     
  0.28385807096451771      -0.20328266651282012     
  0.28435782108945529      -0.20349845067471220     
  0.28485757121439281      -0.20371373533622952     
  0.28535732133933034      -0.20392852049737209     
  0.28585707146426786      -0.20414280615813990     
  0.28635682158920539      -0.20435659231853295     
  0.28685657171414292      -0.20456987897855128     
  0.28735632183908044      -0.20478266613819485     
  0.28785607196401797      -0.20499495379746366     
  0.28835582208895549      -0.20520674195635771     
  0.28885557221389302      -0.20541803061487704     
  0.28935532233883060      -0.20562881977302161     
  0.28985507246376813      -0.20583910943079142     
  0.29035482258870565      -0.20604889958818648     
  0.29085457271364318      -0.20625819024520681     
  0.29135432283858070      -0.20646698140185238     
  0.29185407296351823      -0.20667527305812319     
  0.29235382308845576      -0.20688306521401925     
  0.29285357321339328      -0.20709035786954055     
  0.29335332333833081      -0.20729715102468713     
  0.29385307346326833      -0.20750344467945894     
  0.29435282358820591      -0.20770923883385600     
  0.29485257371314344      -0.20791453348787831     
  0.29535232383808097      -0.20811932864152588     
  0.29585207396301849      -0.20832362429479870     
  0.29635182408795602      -0.20852742044769676     
  0.29685157421289354      -0.20873071710022006     
  0.29735132433783107      -0.20893351425236864     
  0.29785107446276859      -0.20913581190414246     
  0.29835082458770612      -0.20933761005554152     
  0.29885057471264365      -0.20953890870656583     
  0.29935032483758117      -0.20973970785721538     
  0.29985007496251875      -0.20994000750749020     
  0.30034982508745628      -0.21013980765739027     
  0.30084957521239380      -0.21033910830691557     
  0.30134932533733133      -0.21053790945606612     
  0.30184907546226886      -0.21073621110484195     
  0.30234882558720638      -0.21093401325324301     
  0.30284857571214391      -0.21113131590126932     
  0.30334832583708143      -0.21132811904892088     
  0.30384807596201896      -0.21152442269619770     
  0.30434782608695649      -0.21172022684309977     
  0.30484757621189407      -0.21191553148962708     
  0.30534732633683159      -0.21211033663577963     
  0.30584707646176912      -0.21230464228155743     
  0.30634682658670664      -0.21249844842696050     
