#abscisse               ordonnée
  0.40772818121252496      -0.24148591145763793     
  0.40839440373084612      -0.24160841473215980     
  0.40906062624916723      -0.24173003030179338     
  0.40972684876748833      -0.24185075816653961     
  0.41039307128580949      -0.24197059832639753     
  0.41105929380413059      -0.24208955078136732     
  0.41172551632245169      -0.24220761553144990     
  0.41239173884077285      -0.24232479257664508     
  0.41305796135909395      -0.24244108191695199     
  0.41372418387741505      -0.24255648355237089     
  0.41439040639573621      -0.24267099748290230     
  0.41505662891405731      -0.24278462370854523     
  0.41572285143237842      -0.24289736222930117     
  0.41638907395069952      -0.24300921304516870     
